_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs
5bc91a62f9af8b0dc677bac1,0039,"Wed, 16 May 2018 15:28:49 GMT","Thu, 17 May 2018 00:12:36 GMT","Wed, 16 May 2018 16:55:22 GMT",4.442,2_39_79_382_2018-05-16 15:28:48.698928,0002,CA-491,2-39-79-382,America/Los_Angeles,,
5bc91a62f9af8b0dc677bac2,0039,"Wed, 16 May 2018 15:28:54 GMT","Thu, 17 May 2018 00:35:17 GMT","Wed, 16 May 2018 16:21:07 GMT",2.874,2_39_79_383_2018-05-16 15:28:54.349862,0002,CA-492,2-39-79-383,America/Los_Angeles,,
5bc91a62f9af8b0dc677bac3,0039,"Wed, 16 May 2018 15:30:01 GMT","Wed, 16 May 2018 23:53:30 GMT","Wed, 16 May 2018 16:36:44 GMT",2.892,2_39_92_442_2018-05-16 15:30:00.568543,0002,CA-498,2-39-92-442,America/Los_Angeles,,
5bc91a62f9af8b0dc677bac4,0039,"Wed, 16 May 2018 15:34:27 GMT","Thu, 17 May 2018 00:47:12 GMT","Wed, 16 May 2018 19:09:53 GMT",6.601,2_39_78_363_2018-05-16 15:34:27.348297,0002,CA-320,2-39-78-363,America/Los_Angeles,,
5bc91a62f9af8b0dc677bac5,0039,"Wed, 16 May 2018 15:37:28 GMT","Wed, 16 May 2018 19:38:39 GMT","Wed, 16 May 2018 16:53:58 GMT",5.995,2_39_92_436_2018-05-16 15:37:28.335064,0002,CA-318,2-39-92-436,America/Los_Angeles,,
5bc91a62f9af8b0dc677bac6,0039,"Wed, 16 May 2018 15:38:43 GMT","Thu, 17 May 2018 01:43:07 GMT","Wed, 16 May 2018 23:56:19 GMT",18.022,2_39_78_366_2018-05-16 15:38:42.826687,0002,CA-323,2-39-78-366,America/Los_Angeles,,
5bc91a62f9af8b0dc677bac7,0039,"Wed, 16 May 2018 15:39:06 GMT","Wed, 16 May 2018 23:43:55 GMT","Wed, 16 May 2018 23:43:48 GMT",8.37,2_39_78_361_2018-05-16 15:39:05.544840,0002,CA-493,2-39-78-361,America/Los_Angeles,,
5bc91a62f9af8b0dc677bac8,0039,"Wed, 16 May 2018 15:39:29 GMT","Thu, 17 May 2018 00:45:48 GMT","Wed, 16 May 2018 16:50:05 GMT",1.966,2_39_89_25_2018-05-16 15:39:29.206543,0002,CA-315,2-39-89-25,America/Los_Angeles,,
5bc91a62f9af8b0dc677bac9,0039,"Wed, 16 May 2018 15:40:35 GMT","Wed, 16 May 2018 23:47:00 GMT","Wed, 16 May 2018 18:00:32 GMT",7.249,2_39_90_26_2018-05-16 15:40:35.436718,0002,CA-316,2-39-90-26,America/Los_Angeles,,
5bc91a62f9af8b0dc677baca,0039,"Wed, 16 May 2018 15:51:34 GMT","Thu, 17 May 2018 02:24:27 GMT","Wed, 16 May 2018 16:44:14 GMT",2.275,2_39_78_364_2018-05-16 15:51:34.330916,0002,CA-495,2-39-78-364,America/Los_Angeles,,
5bc91a62f9af8b0dc677bacb,0039,"Wed, 16 May 2018 15:55:31 GMT","Thu, 17 May 2018 01:32:44 GMT","Wed, 16 May 2018 20:04:18 GMT",7.337,2_39_78_367_2018-05-16 15:55:30.765784,0002,CA-494,2-39-78-367,America/Los_Angeles,,
5bc91a62f9af8b0dc677bacc,0039,"Wed, 16 May 2018 16:00:26 GMT","Wed, 16 May 2018 23:58:38 GMT","Wed, 16 May 2018 23:58:30 GMT",13.734,2_39_126_20_2018-05-16 16:00:25.681524,0002,CA-310,2-39-126-20,America/Los_Angeles,,
5bc91a62f9af8b0dc677bacd,0039,"Wed, 16 May 2018 16:01:28 GMT","Thu, 17 May 2018 00:08:56 GMT","Thu, 17 May 2018 00:08:32 GMT",16.36,2_39_123_557_2018-05-16 16:01:28.126355,0002,CA-503,2-39-123-557,America/Los_Angeles,,
5bc91a62f9af8b0dc677bace,0039,"Wed, 16 May 2018 16:02:56 GMT","Wed, 16 May 2018 23:50:10 GMT","Wed, 16 May 2018 19:09:50 GMT",3.813,2_39_129_17_2018-05-16 16:02:55.675775,0002,CA-307,2-39-129-17,America/Los_Angeles,,
5bc91a62f9af8b0dc677bacf,0039,"Wed, 16 May 2018 16:05:47 GMT","Thu, 17 May 2018 00:18:15 GMT","Wed, 16 May 2018 19:28:12 GMT",4.051,2_39_123_23_2018-05-16 16:05:47.496172,0002,CA-313,2-39-123-23,America/Los_Angeles,,
5bc91a62f9af8b0dc677bad0,0039,"Wed, 16 May 2018 16:16:31 GMT","Thu, 17 May 2018 01:27:02 GMT","Wed, 16 May 2018 21:23:29 GMT",6.676,2_39_139_28_2018-05-16 16:16:30.748659,0002,CA-303,2-39-139-28,America/Los_Angeles,,
5bc91a62f9af8b0dc677bad1,0039,"Wed, 16 May 2018 16:26:05 GMT","Thu, 17 May 2018 01:07:39 GMT","Wed, 16 May 2018 18:40:51 GMT",2.667,2_39_125_21_2018-05-16 16:26:05.438134,0002,CA-311,2-39-125-21,America/Los_Angeles,,
5bc91a62f9af8b0dc677bad2,0039,"Wed, 16 May 2018 16:26:25 GMT","Wed, 16 May 2018 21:55:36 GMT","Wed, 16 May 2018 21:55:31 GMT",10.286,2_39_128_562_2018-05-16 16:26:24.649523,0002,CA-508,2-39-128-562,America/Los_Angeles,,
5bc91a62f9af8b0dc677bad3,0039,"Wed, 16 May 2018 16:26:36 GMT","Thu, 17 May 2018 04:11:12 GMT","Wed, 16 May 2018 17:25:14 GMT",1.99,2_39_129_563_2018-05-16 16:26:36.357829,0002,CA-509,2-39-129-563,America/Los_Angeles,,
5bc91a62f9af8b0dc677bad4,0039,"Wed, 16 May 2018 16:26:36 GMT","Wed, 16 May 2018 23:52:43 GMT","Wed, 16 May 2018 18:04:44 GMT",2.772,2_39_78_365_2018-05-16 16:26:36.507736,0002,CA-321,2-39-78-365,America/Los_Angeles,,
5bc91a62f9af8b0dc677bad5,0039,"Wed, 16 May 2018 16:36:29 GMT","Thu, 17 May 2018 02:10:15 GMT","Thu, 17 May 2018 02:11:15 GMT",12.815,2_39_78_362_2018-05-16 16:36:29.283563,0002,CA-496,2-39-78-362,America/Los_Angeles,,
5bc91a62f9af8b0dc677bad6,0039,"Wed, 16 May 2018 17:06:04 GMT","Thu, 17 May 2018 00:17:27 GMT","Wed, 16 May 2018 18:41:30 GMT",4.677,2_39_79_378_2018-05-16 17:06:04.462532,0002,CA-326,2-39-79-378,America/Los_Angeles,,
5bc91a62f9af8b0dc677bad7,0039,"Wed, 16 May 2018 17:06:44 GMT","Thu, 17 May 2018 01:30:38 GMT","Wed, 16 May 2018 21:17:10 GMT",5.183,2_39_124_22_2018-05-16 17:06:44.261170,0002,CA-312,2-39-124-22,America/Los_Angeles,,
5bc91a62f9af8b0dc677bad8,0039,"Wed, 16 May 2018 17:08:25 GMT","Thu, 17 May 2018 02:11:43 GMT","Wed, 16 May 2018 20:59:36 GMT",16.0,2_39_88_438_2018-05-16 17:08:25.066875,0002,CA-502,2-39-88-438,America/Los_Angeles,,
5bc91a62f9af8b0dc677bad9,0039,"Wed, 16 May 2018 17:19:22 GMT","Wed, 16 May 2018 21:50:37 GMT","Wed, 16 May 2018 21:14:06 GMT",17.098,2_39_95_444_2018-05-16 17:19:22.150104,0002,CA-497,2-39-95-444,America/Los_Angeles,,
5bc91a62f9af8b0dc677bada,0039,"Wed, 16 May 2018 17:36:25 GMT","Thu, 17 May 2018 17:42:47 GMT","Wed, 16 May 2018 19:03:22 GMT",2.654,2_39_138_566_2018-05-16 17:36:24.706376,0002,CA-512,2-39-138-566,America/Los_Angeles,,
5bc91a62f9af8b0dc677badb,0039,"Wed, 16 May 2018 17:38:38 GMT","Thu, 17 May 2018 00:59:12 GMT","Wed, 16 May 2018 23:21:49 GMT",11.865,2_39_127_561_2018-05-16 17:38:38.135904,0002,CA-507,2-39-127-561,America/Los_Angeles,,
5bc91a62f9af8b0dc677badc,0039,"Wed, 16 May 2018 17:49:19 GMT","Thu, 17 May 2018 03:18:21 GMT","Thu, 17 May 2018 03:18:17 GMT",21.309,2_39_131_565_2018-05-16 17:49:18.643330,0002,CA-511,2-39-131-565,America/Los_Angeles,,
5bc91a62f9af8b0dc677badd,0039,"Wed, 16 May 2018 18:24:08 GMT","Wed, 16 May 2018 23:14:22 GMT","Wed, 16 May 2018 23:14:13 GMT",6.178,2_39_90_440_2018-05-16 18:24:07.579151,0002,CA-500,2-39-90-440,America/Los_Angeles,000000068,"[{'WhPerMile': 400, 'kWhRequested': 12.0, 'milesRequested': 30, 'minutesAvailable': 60, 'modifiedAt': 'Wed, 16 May 2018 18:26:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 16 May 2018 19:24:08 GMT', 'userID': 68}, {'WhPerMile': 400, 'kWhRequested': 12.0, 'milesRequested': 30, 'minutesAvailable': 237, 'modifiedAt': 'Wed, 16 May 2018 18:30:03 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 16 May 2018 22:21:08 GMT', 'userID': 68}, {'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 237, 'modifiedAt': 'Wed, 16 May 2018 21:56:43 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 16 May 2018 22:21:08 GMT', 'userID': 68}]"
5bc91a62f9af8b0dc677bade,0039,"Wed, 16 May 2018 19:04:19 GMT","Wed, 16 May 2018 19:32:33 GMT","Wed, 16 May 2018 19:32:29 GMT",0.561,2_39_128_18_2018-05-16 19:04:19.138273,0002,CA-308,2-39-128-18,America/Los_Angeles,,
5bc91a62f9af8b0dc677badf,0039,"Wed, 16 May 2018 19:31:40 GMT","Wed, 16 May 2018 20:13:50 GMT","Wed, 16 May 2018 20:13:46 GMT",2.116,2_39_79_380_2018-05-16 19:31:40.466752,0002,CA-489,2-39-79-380,America/Los_Angeles,,
5bc91a62f9af8b0dc677bae0,0039,"Wed, 16 May 2018 20:15:21 GMT","Thu, 17 May 2018 01:32:23 GMT","Wed, 16 May 2018 20:37:25 GMT",0.985,2_39_92_436_2018-05-16 20:15:21.210612,0002,CA-318,2-39-92-436,America/Los_Angeles,,
5bc91a62f9af8b0dc677bae1,0039,"Wed, 16 May 2018 20:52:02 GMT","Thu, 17 May 2018 06:33:22 GMT","Thu, 17 May 2018 01:56:46 GMT",2.541,2_39_89_439_2018-05-16 20:52:01.921673,0002,CA-501,2-39-89-439,America/Los_Angeles,,
5bc91a62f9af8b0dc677bae2,0039,"Wed, 16 May 2018 21:28:39 GMT","Thu, 17 May 2018 02:14:45 GMT","Wed, 16 May 2018 23:28:46 GMT",6.351,2_39_79_377_2018-05-16 21:28:39.487168,0002,CA-325,2-39-79-377,America/Los_Angeles,,
5bc91a62f9af8b0dc677bae3,0039,"Wed, 16 May 2018 21:41:41 GMT","Thu, 17 May 2018 01:14:44 GMT","Wed, 16 May 2018 23:38:26 GMT",4.869,2_39_128_18_2018-05-16 21:41:40.602643,0002,CA-308,2-39-128-18,America/Los_Angeles,,
5bc91a62f9af8b0dc677bae4,0039,"Wed, 16 May 2018 21:45:20 GMT","Thu, 17 May 2018 01:50:14 GMT","Wed, 16 May 2018 23:05:51 GMT",4.394,2_39_79_380_2018-05-16 21:45:19.696602,0002,CA-489,2-39-79-380,America/Los_Angeles,,
5bc91a62f9af8b0dc677bae5,0039,"Wed, 16 May 2018 22:59:10 GMT","Thu, 17 May 2018 01:11:15 GMT","Thu, 17 May 2018 00:14:29 GMT",3.649,2_39_95_27_2018-05-16 22:59:10.024750,0002,CA-319,2-39-95-27,America/Los_Angeles,,
5bc91a62f9af8b0dc677bae6,0039,"Wed, 16 May 2018 23:04:43 GMT","Thu, 17 May 2018 01:29:42 GMT","Thu, 17 May 2018 01:29:38 GMT",13.08,2_39_79_381_2018-05-16 23:04:42.619987,0002,CA-490,2-39-79-381,America/Los_Angeles,,
5bc91a62f9af8b0dc677bae7,0039,"Wed, 16 May 2018 23:10:49 GMT","Thu, 17 May 2018 02:34:37 GMT","Wed, 16 May 2018 23:41:13 GMT",2.773,2_39_95_444_2018-05-16 23:10:49.096579,0002,CA-497,2-39-95-444,America/Los_Angeles,,
5bc91a62f9af8b0dc677bae8,0039,"Wed, 16 May 2018 23:55:28 GMT","Thu, 17 May 2018 00:21:05 GMT","Thu, 17 May 2018 00:21:00 GMT",1.471,2_39_92_442_2018-05-16 23:55:28.001495,0002,CA-498,2-39-92-442,America/Los_Angeles,,
5bc91a62f9af8b0dc677bae9,0039,"Thu, 17 May 2018 00:10:39 GMT","Thu, 17 May 2018 03:16:40 GMT","Thu, 17 May 2018 03:16:35 GMT",13.616,2_39_129_17_2018-05-17 00:10:39.496056,0002,CA-307,2-39-129-17,America/Los_Angeles,,
5bc91a62f9af8b0dc677baea,0039,"Thu, 17 May 2018 00:11:25 GMT","Thu, 17 May 2018 01:29:27 GMT","Thu, 17 May 2018 01:29:22 GMT",5.236,2_39_138_29_2018-05-17 00:11:25.410132,0002,CA-304,2-39-138-29,America/Los_Angeles,,
5bc91a62f9af8b0dc677baeb,0039,"Thu, 17 May 2018 00:16:31 GMT","Thu, 17 May 2018 01:00:22 GMT","Thu, 17 May 2018 01:00:16 GMT",3.86,2_39_78_365_2018-05-17 00:16:31.348498,0002,CA-321,2-39-78-365,America/Los_Angeles,,
5bc91a62f9af8b0dc677baec,0039,"Thu, 17 May 2018 00:19:54 GMT","Thu, 17 May 2018 13:01:06 GMT","Thu, 17 May 2018 05:02:57 GMT",16.103,2_39_79_379_2018-05-17 00:19:53.716721,0002,CA-327,2-39-79-379,America/Los_Angeles,,
5bc91a62f9af8b0dc677baed,0039,"Thu, 17 May 2018 00:25:43 GMT","Thu, 17 May 2018 05:07:02 GMT","Thu, 17 May 2018 05:03:29 GMT",15.536,2_39_79_376_2018-05-17 00:25:43.284225,0002,CA-324,2-39-79-376,America/Los_Angeles,,
5bc91a62f9af8b0dc677baee,0039,"Thu, 17 May 2018 00:31:04 GMT","Thu, 17 May 2018 06:05:11 GMT","Thu, 17 May 2018 05:25:50 GMT",16.758,2_39_90_26_2018-05-17 00:31:04.479485,0002,CA-316,2-39-90-26,America/Los_Angeles,,
5bc91a62f9af8b0dc677baef,0039,"Thu, 17 May 2018 00:51:19 GMT","Thu, 17 May 2018 03:01:46 GMT","Thu, 17 May 2018 02:50:55 GMT",5.963,2_39_131_30_2018-05-17 00:51:19.120162,0002,CA-305,2-39-131-30,America/Los_Angeles,,
5bc91a62f9af8b0dc677baf0,0039,"Thu, 17 May 2018 01:11:15 GMT","Thu, 17 May 2018 14:30:53 GMT","Thu, 17 May 2018 06:50:08 GMT",15.947,2_39_88_24_2018-05-17 01:11:14.600674,0002,CA-314,2-39-88-24,America/Los_Angeles,,
5bc91a62f9af8b0dc677baf1,0039,"Thu, 17 May 2018 01:21:42 GMT","Thu, 17 May 2018 01:45:17 GMT","Thu, 17 May 2018 01:45:08 GMT",2.461,2_39_130_31_2018-05-17 01:21:41.636108,0002,CA-306,2-39-130-31,America/Los_Angeles,,
5bc91a62f9af8b0dc677baf2,0039,"Thu, 17 May 2018 01:42:31 GMT","Thu, 17 May 2018 05:07:42 GMT","Thu, 17 May 2018 05:07:37 GMT",15.232,2_39_124_22_2018-05-17 01:42:30.974817,0002,CA-312,2-39-124-22,America/Los_Angeles,,
5bc91a62f9af8b0dc677baf3,0039,"Thu, 17 May 2018 02:12:01 GMT","Thu, 17 May 2018 04:11:09 GMT","Thu, 17 May 2018 04:11:05 GMT",11.634,2_39_139_28_2018-05-17 02:12:01.007394,0002,CA-303,2-39-139-28,America/Los_Angeles,,
5bc91a62f9af8b0dc677baf4,0039,"Thu, 17 May 2018 02:27:13 GMT","Thu, 17 May 2018 04:39:49 GMT","Thu, 17 May 2018 04:13:12 GMT",10.419,2_39_78_365_2018-05-17 02:27:13.303219,0002,CA-321,2-39-78-365,America/Los_Angeles,,
5bc91a62f9af8b0dc677baf5,0039,"Thu, 17 May 2018 02:32:21 GMT","Thu, 17 May 2018 13:47:47 GMT","Thu, 17 May 2018 04:37:43 GMT",13.103,2_39_92_436_2018-05-17 02:32:21.037717,0002,CA-318,2-39-92-436,America/Los_Angeles,,
5bc91a62f9af8b0dc677baf6,0039,"Thu, 17 May 2018 03:05:35 GMT","Thu, 17 May 2018 05:06:39 GMT","Thu, 17 May 2018 04:35:17 GMT",4.516,2_39_127_19_2018-05-17 03:05:34.710107,0002,CA-309,2-39-127-19,America/Los_Angeles,,
5bc91a62f9af8b0dc677baf7,0039,"Thu, 17 May 2018 04:27:41 GMT","Thu, 17 May 2018 16:21:36 GMT","Thu, 17 May 2018 06:43:02 GMT",6.534,2_39_79_378_2018-05-17 04:27:41.008028,0002,CA-326,2-39-79-378,America/Los_Angeles,,
5bc91a62f9af8b0dc677baf8,0039,"Thu, 17 May 2018 04:47:32 GMT","Thu, 17 May 2018 14:54:36 GMT","Thu, 17 May 2018 08:01:05 GMT",10.173,2_39_139_28_2018-05-17 04:47:32.419012,0002,CA-303,2-39-139-28,America/Los_Angeles,,
5bc91ab5f9af8b0dc677baf9,0039,"Thu, 17 May 2018 08:10:35 GMT","Thu, 17 May 2018 17:29:58 GMT","Thu, 17 May 2018 15:12:45 GMT",13.941,2_39_131_30_2018-05-17 08:10:34.684721,0002,CA-305,2-39-131-30,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bafa,0039,"Thu, 17 May 2018 11:46:40 GMT","Thu, 17 May 2018 20:27:41 GMT","Thu, 17 May 2018 15:39:56 GMT",11.603,2_39_79_377_2018-05-17 11:46:39.805489,0002,CA-325,2-39-79-377,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bafb,0039,"Thu, 17 May 2018 13:57:22 GMT","Thu, 17 May 2018 23:09:12 GMT","Thu, 17 May 2018 18:28:40 GMT",10.051,2_39_79_380_2018-05-17 13:57:21.824212,0002,CA-489,2-39-79-380,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bafc,0039,"Thu, 17 May 2018 13:59:59 GMT","Thu, 17 May 2018 18:16:00 GMT","Thu, 17 May 2018 18:15:56 GMT",8.191,2_39_91_441_2018-05-17 13:59:59.164343,0002,CA-499,2-39-91-441,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bafd,0039,"Thu, 17 May 2018 14:06:23 GMT","Thu, 17 May 2018 17:18:53 GMT","Thu, 17 May 2018 17:19:48 GMT",13.97,2_39_127_19_2018-05-17 14:06:22.662202,0002,CA-309,2-39-127-19,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bafe,0039,"Thu, 17 May 2018 14:11:54 GMT","Thu, 17 May 2018 22:12:16 GMT","Thu, 17 May 2018 15:32:45 GMT",3.524,2_39_79_379_2018-05-17 14:11:54.197157,0002,CA-327,2-39-79-379,America/Los_Angeles,,
5bc91ab5f9af8b0dc677baff,0039,"Thu, 17 May 2018 14:13:44 GMT","Thu, 17 May 2018 23:04:41 GMT","Thu, 17 May 2018 19:49:09 GMT",15.174,2_39_79_376_2018-05-17 14:13:44.157147,0002,CA-324,2-39-79-376,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb00,0039,"Thu, 17 May 2018 14:15:14 GMT","Thu, 17 May 2018 23:22:28 GMT","Thu, 17 May 2018 20:43:39 GMT",16.302,2_39_79_381_2018-05-17 14:15:14.265721,0002,CA-490,2-39-79-381,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb01,0039,"Thu, 17 May 2018 14:52:27 GMT","Thu, 17 May 2018 22:20:03 GMT","Thu, 17 May 2018 18:55:43 GMT",8.578,2_39_79_383_2018-05-17 14:52:27.046693,0002,CA-492,2-39-79-383,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb02,0039,"Thu, 17 May 2018 14:52:34 GMT","Thu, 17 May 2018 20:31:44 GMT","Thu, 17 May 2018 18:38:50 GMT",10.349,2_39_125_21_2018-05-17 14:52:33.982689,0002,CA-311,2-39-125-21,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb03,0039,"Thu, 17 May 2018 15:00:37 GMT","Thu, 17 May 2018 17:58:21 GMT","Thu, 17 May 2018 17:58:16 GMT",6.842,2_39_79_382_2018-05-17 15:00:37.276715,0002,CA-491,2-39-79-382,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb04,0039,"Thu, 17 May 2018 15:09:23 GMT","Thu, 17 May 2018 23:51:16 GMT","Thu, 17 May 2018 16:09:41 GMT",2.639,2_39_92_442_2018-05-17 15:09:22.901630,0002,CA-498,2-39-92-442,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb05,0039,"Thu, 17 May 2018 15:10:52 GMT","Fri, 18 May 2018 02:33:23 GMT","Thu, 17 May 2018 15:52:43 GMT",3.439,2_39_78_361_2018-05-17 15:10:52.230906,0002,CA-493,2-39-78-361,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb06,0039,"Thu, 17 May 2018 15:18:01 GMT","Thu, 17 May 2018 19:19:54 GMT","Thu, 17 May 2018 18:35:34 GMT",6.487,2_39_78_366_2018-05-17 15:18:01.199263,0002,CA-323,2-39-78-366,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb07,0039,"Thu, 17 May 2018 15:21:09 GMT","Thu, 17 May 2018 23:14:10 GMT","Thu, 17 May 2018 17:01:57 GMT",6.964,2_39_95_444_2018-05-17 15:21:08.988288,0002,CA-497,2-39-95-444,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb08,0039,"Thu, 17 May 2018 15:29:56 GMT","Thu, 17 May 2018 21:11:08 GMT","Thu, 17 May 2018 17:56:50 GMT",4.741,2_39_78_365_2018-05-17 15:29:55.833240,0002,CA-321,2-39-78-365,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb09,0039,"Thu, 17 May 2018 15:31:46 GMT","Thu, 17 May 2018 18:45:35 GMT","Thu, 17 May 2018 18:45:30 GMT",7.136,2_39_88_24_2018-05-17 15:31:45.601400,0002,CA-314,2-39-88-24,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb0a,0039,"Thu, 17 May 2018 15:33:07 GMT","Thu, 17 May 2018 19:48:32 GMT","Thu, 17 May 2018 17:35:59 GMT",4.693,2_39_129_17_2018-05-17 15:33:06.828221,0002,CA-307,2-39-129-17,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb0b,0039,"Thu, 17 May 2018 15:34:44 GMT","Fri, 18 May 2018 00:30:56 GMT","Fri, 18 May 2018 00:30:44 GMT",11.443,2_39_130_31_2018-05-17 15:34:43.910546,0002,CA-306,2-39-130-31,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb0c,0039,"Thu, 17 May 2018 15:36:07 GMT","Fri, 18 May 2018 03:20:27 GMT","Fri, 18 May 2018 02:45:27 GMT",16.938,2_39_78_360_2018-05-17 15:36:06.935115,0002,CA-322,2-39-78-360,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb0d,0039,"Thu, 17 May 2018 15:39:31 GMT","Thu, 17 May 2018 23:57:56 GMT","Thu, 17 May 2018 23:58:54 GMT",17.085,2_39_78_363_2018-05-17 15:39:30.985771,0002,CA-320,2-39-78-363,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb0e,0039,"Thu, 17 May 2018 15:41:39 GMT","Fri, 18 May 2018 00:22:37 GMT","Thu, 17 May 2018 21:35:15 GMT",2.552,2_39_126_560_2018-05-17 15:41:39.070817,0002,CA-506,2-39-126-560,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb0f,0039,"Thu, 17 May 2018 15:51:54 GMT","Thu, 17 May 2018 22:54:52 GMT","Thu, 17 May 2018 18:11:59 GMT",5.892,2_39_88_438_2018-05-17 15:51:54.159902,0002,CA-502,2-39-88-438,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb10,0039,"Thu, 17 May 2018 15:51:55 GMT","Fri, 18 May 2018 00:43:54 GMT","Fri, 18 May 2018 00:44:51 GMT",12.531,2_39_78_362_2018-05-17 15:51:54.851464,0002,CA-496,2-39-78-362,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb11,0039,"Thu, 17 May 2018 15:52:05 GMT","Fri, 18 May 2018 01:17:31 GMT","Thu, 17 May 2018 17:47:20 GMT",4.836,2_39_89_25_2018-05-17 15:52:05.229523,0002,CA-315,2-39-89-25,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb12,0039,"Thu, 17 May 2018 15:56:17 GMT","Fri, 18 May 2018 01:00:17 GMT","Thu, 17 May 2018 20:01:39 GMT",7.321,2_39_78_367_2018-05-17 15:56:17.285610,0002,CA-494,2-39-78-367,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb13,0039,"Thu, 17 May 2018 16:01:32 GMT","Fri, 18 May 2018 00:54:23 GMT","Fri, 18 May 2018 00:04:55 GMT",21.055,2_39_91_437_2018-05-17 16:01:31.643126,0002,CA-317,2-39-91-437,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb14,0039,"Thu, 17 May 2018 16:03:22 GMT","Fri, 18 May 2018 00:48:36 GMT","Thu, 17 May 2018 17:36:17 GMT",3.18,2_39_123_23_2018-05-17 16:03:21.756809,0002,CA-313,2-39-123-23,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb15,0039,"Thu, 17 May 2018 16:06:04 GMT","Thu, 17 May 2018 21:31:24 GMT","Thu, 17 May 2018 17:45:17 GMT",2.801,2_39_78_364_2018-05-17 16:06:03.962655,0002,CA-495,2-39-78-364,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb16,0039,"Thu, 17 May 2018 16:11:39 GMT","Thu, 17 May 2018 22:37:12 GMT","Thu, 17 May 2018 21:42:44 GMT",11.298,2_39_90_440_2018-05-17 16:11:39.404849,0002,CA-500,2-39-90-440,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb17,0039,"Thu, 17 May 2018 16:22:54 GMT","Fri, 18 May 2018 00:53:10 GMT","Thu, 17 May 2018 19:00:03 GMT",5.67,2_39_89_439_2018-05-17 16:22:53.785592,0002,CA-501,2-39-89-439,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb18,0039,"Thu, 17 May 2018 16:23:16 GMT","Thu, 17 May 2018 23:05:44 GMT","Thu, 17 May 2018 23:05:41 GMT",8.358,2_39_83_386_2018-05-17 16:23:15.675452,0002,CA-212,2-39-83-386,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb19,0039,"Thu, 17 May 2018 16:28:08 GMT","Thu, 17 May 2018 21:24:40 GMT","Thu, 17 May 2018 21:24:37 GMT",8.835,2_39_123_557_2018-05-17 16:28:08.121858,0002,CA-503,2-39-123-557,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb1a,0039,"Thu, 17 May 2018 16:34:41 GMT","Thu, 17 May 2018 20:34:44 GMT","Thu, 17 May 2018 20:34:39 GMT",7.705,2_39_92_436_2018-05-17 16:34:40.640483,0002,CA-318,2-39-92-436,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb1b,0039,"Thu, 17 May 2018 16:49:18 GMT","Fri, 18 May 2018 01:45:33 GMT","Thu, 17 May 2018 18:11:31 GMT",2.31,2_39_90_26_2018-05-17 16:49:18.314415,0002,CA-316,2-39-90-26,America/Los_Angeles,,
5bc91ab5f9af8b0dc677bb1c,0039,"Thu, 17 May 2018 16:50:11 GMT","Fri, 18 May 2018 00:44:55 GMT","Thu, 17 May 2018 18:12:21 GMT",2.025,2_39_128_562_2018-05-17 16:50:11.337760,0002,CA-508,2-39-128-562,America/Los_Angeles,,
